,content,labels
2960,怀着喜欢的心情听这首歌就会淡淡的想起他人只能和自己遇到的人相爱却没办法让近在眼前的人喜欢自己好累走一走终究还是要散场啊,3
2961,我想去杭州坐地铁看评论了,9
2962,不知道该不该去找她,1
2963,都要幸福,1
2964,我们曾经的一切美好和寄托严潇恺,1
2965,每次听这首歌都会想起我暗恋了五年的他很遗憾最终我还是没能让他喜欢我还有一年就要毕业啦也许毕业后的我将会去别的城市读大学也许以后就无法再看到他了吧是像成都带不走都只有你,6
2966,成都带不走的只有你我也不知道放手该不该愿你一切安好,2
2967,我不敢说听腻了怕你们打我但是我连续听了几天我发现我一听这旋律我就想换曲,1
2968,听到赵雷的成都瞬间哭了莫名的伤感那种依依不舍的感觉瞬间爆发出来,7
2969,因为爱他他喜欢的歌我都会听,3
2970,三月的夜晚最难入睡三月的早上最难起床,1
2971,我想你不分时间地点的想你红绿灯的跳动让我想你水煮沸的声音让我想你电梯的上升感让我想你马路的斑马线让我想你衣服的摩擦感让我想你手机的电量提示让我想你我有跟它们说过我很爱你吗为什么它们什么都知道真是聪明,1
2972,夜里睡不着只想打开网易听歌,1
2973,对嘛出去走走,1
2974,哥们你输给了爱情爱情不是这样的,1
2975,听这个歌只因为你在成都读的大学只因为你说想去成都回学校看看只因为我再也没有机会陪着你去你想去的地方,8
2976,想去看看外面的世界,1
2977,少不入蜀老不出川,1
2978,慢慢领悟,1
2979,真的欣赏不了,1
2980,我动态有她照片谢谢大家,1
2981,我女朋友明天就要参加中国新声音的海选了我很爱我女朋友可是我没钱买话筒为她投票希望大家为有个唱歌梦想的她投上一票在此感谢大家,1
2982,网易云你真是害人不浅啊我大半夜熬夜听歌,1
2983,江南的小桥流水给我温暖北方的酒馆情歌使我向往岁了就快要去向一个全新的城市成都是我最想去的一个城市可是真的舍不得家乡的温暖啊城市再热闹一个人也会觉得孤独吧放不下舍不得好难抉择,7
2984,加油冲动,9
2985,只有你,1
2986,分手后年我也憧憬我们可以再次相遇然后一起白头然而他告诉我一切都过去了我挂掉电话忘记和他一切有关的憧憬看到你们如此很欣慰我口中未来不是他人的天真希望你们一起携手到白头或许他只是没那么爱我,1
2987,同桌给放过,1
2988,说一声我爱你消失在评论里,9
2989,我在成都等你,2
2990,大城市的热闹不是我的小城市的安稳也不是我的大城市的忙碌不是我的小城市的清闲也不是我的我不是我的谁也不是我的我不是谁的,1
2991,第一次听没带耳机没入心觉得不怎么样可是今晚戴耳机第二次听到觉得握草怎么这么好听我之前是耳朵进水了么,1
2992,网易云的朋友们听我一句劝放下耳机吧出去走走读几页自己喜欢的书约几个朋友出去打打球约俩闺蜜逛逛街聊聊人生理想那些的真的一天下来你会发现还是特么听歌有意思,5
2993,前十任女友听过所以来听听,1
2994,她也肯定听过这首歌不要难过我一定会去成都的街头走一走,4
2995,谢谢安,1
2996,我说的是赞,1
2997,是,1
2998,虽然不是成都可能每个街头都有相似的风景,4
2999,很有意境,1
3000,并不是那么好,1
3001,我用网易云不是为了听歌而是看故事,9
3002,你问我为什么不愿意离开这座小城因为我离开就再也等不到你回来来自江苏北部的一个小城写给我最爱的那朵云彩,1
3003,万了,1
3004,有你的时候我爱这座城市的繁华没有你的时候我爱这座城市的记忆,1
3005,加油好好考,9
3006,唱的是大家的心情虽然我反感四川这个地方尤其重庆成都好歌还是欣赏,4
3007,一座城一个单纯想去那里的梦,1
3008,谁还没睡呢,1
3009,越听越有味道慢慢体会,1
3010,昨天我跟她分手了她说不喜欢我的性格原谅我不是说书人七情百态娓娓道来说不出再动人一点的话我想你了日后倘有马高蹬短水尽山穷无人解难之时言语一声都不管我管你等我我会去成都找你的,6
3011,在成都已经快年了和男朋友从上大学到工作都在这座小城他现在变了越来越国际化房价也水涨船高还记得年听你唱成都时心里美得不行从那之后和男朋友异地到现在这么长时间了这首歌一直在听如今已是另一番滋味了,2
3012,重庆的路过,1
3013,我不属于这个城市但你是这个城市我唯一的牵挂带不走的只有你,1
3014,一样的,1
3015,奔赴高考的战场上停下来听一听你的民谣很轻松,1
3016,终有一天你会遇见一个如夏花般灿烂的人他懂骄傲与自卑懂你的每一个心跳他正在远方披星戴月风尘仆仆的赶来而你所需要的就是在遇见他以前照顾好自己并且感谢每一场磨难在一段段身不由己的故事中进化成更好的自己一个他遇见便会从灵魂开始爱起的好姑娘,9
3017,带不走的只有你,1
3018,我希望有一天也可以和我喜欢的人去成都街头走一走那该多幸福啊,6
3019,音乐老师连民谣是啥都不知道劝你不要误人子弟,1
3020,其实爱一人很难有时候坚持也许会换来是她的离去如果两个人之间的爱平等的我想我会更爱你你又怎么知道我很爱你但我得不到你同样的爱我整天对你嘘寒问暖然而我换来的只有知道了烦不烦再爱你的人也需要你的问候和关心爱一个人很累我已经输在了爱情的事上成功的画上了败笔,1
3021,网易云的朋友们听我一句劝放下耳机吧出去走走读几页自己喜欢的书约几个朋友出去打打球约俩闺蜜逛逛街聊聊人生理想那些的真的一天下来你会发现还是特么听歌有意思,5
3022,网易云的朋友们听我一句劝放下耳机吧出去走走读几页自己喜欢的书约几个朋友出去打打球约加闺蜜逛逛街聊聊人生理想那些的真的一天下来你会发现还是特么听歌有意思,5
3023,对不起一百天的火花我还是让他熄灭了我没有勇气去接受这份友谊我只想安静的陪伴你来日方长终有一天我会在成都的街头对你表白愿你一切安好,7
3024,虽然没有去过成都不过赵雷写的这首歌个人听出了成都的慢生活和安逸想去一趟成都,8
3025,她也在玉林路,1
3026,喜欢了一个不可能的人就在刚刚我说毕业了我要定居成都他说那我也去成都给你唱成都带你逛小酒馆,10
3027,成都我最爱的人就在这里,2
3028,第一次听赵雷的歌他还不出名现在都是趁你歌不收费的时候赶紧听,1
3029,谢谢,1
3030,成都是一首让我难过的歌,2
3031,想和你一起去成都师傅啊,2
3032,我想去成都上大学和他一起,2
3033,一路顺风,1
3034,听完想回家了,1
3035,很舒服很有感觉的歌曲,1
3036,后来再也没有成都的评论了吗,4
3037,花也好星星也好世间所有的事物都是为了比喻你而存在,1
3038,给你改变不了的还是不会变的,1
3039,每个人都有一座城城里住着那个心中的姑娘,1
3040,过去从不会过去,1
3041,每天不听一遍身体每个细胞都难受的歌,1
3042,我大一了当时成绩也不稳定而收获最大的时候是淡泊名利不在意排名成绩的时候你可能会有意外收获做好手边每一件事就好别想太多想不明白的,1
3043,我注销了账号却依然卸不了网易云我注册了新账号网易依然推了你,1
3044,因为一个人爱上了民谣但我现在爱赵雷,1
3045,想挽着你衣袖和你在成都的街头走一走我在成都你在哪,8
3046,在北方上学喜欢了三年的女孩是北方的昨天才发现原来是不可能在一起的原来想要留在北方陪她生活的理想化为一场空昨夜大醉今天想了好多订了去成都的票让我出去走走然后回家吧也许所有的热爱都只是说给大风听的吧,6
3047,愿有情人终成眷属,1
3048,我是四川人在南京,1
3049,擦擦眼泪,1
3050,你会挽着我的衣袖我会把手揣进裤兜光想想就太美好了,1
3051,民谣诉说生活中的喜怒哀乐受大众喜欢可以理解但我想国内音乐想要发展的更远更好不能靠着小众音乐说到底古典音乐才是其真正的精髓所在看看西方的音乐文化积淀再想想我们的差距,5
3052,她也是妈妈姓周么好巧啊我叫张友周,1
3053,成都,2
3054,加油哦,9
3055,喜欢,3
3056,甘肃的毛建平我爱你啊,1
3057,沈阳见,1
3058,很久之前就喜欢这首歌听了好多遍现在突然火了却似乎没那么喜欢了像自己心爱的人被抢走了一样前俩天循环了整整俩天说不出的滋味我在南京,3
3059,想去成都了,2
3060,高考后和那个丑人一起去成都,2
3061,前二任男友听过所以来听听,1
3062,我想起了黄岛我曾经心爱的男人居住的城市如今我俩已不在联系但是想起曾经想起他心跳还是会加速同时会有一种吃了大蒜似的难受终于明白什么叫做揪心的疼什么叫做无可奈何什么叫做可望而不可即,1
3063,连这点勇气都要别人赞助还是算了吧,1
3064,深夜听有感觉淡淡的吉他声,1
3065,兄弟虽然你很喜欢但是劝你异地恋很辛苦加油吧,5
3066,喜欢你唱的成都有一次在全民听你单曲循环了一晚吴家乐你知道么不管遇到什么只要想到你依然在就会觉得特别安心爱你晚安啦,0
3067,和我在成都的街头走一走,4
3068,希望生活会有起色相信生活会变得美好,1
3069,还有北京兰州兰州关于郑州的记忆贵阳以及杀死石家庄人,1
3070,我南大王球迷,1
3071,你一笑我高兴很多天你一句话我记得很多年,1
3072,还好你不在成都我还可以听听这首歌,2
3073,我喜欢的人也要去成都了以后再也没有可能了,0
3074,滚吧你,1
3075,我不遗憾只是难过最后都没能好好说声再见,1
3076,石竞要不要去成都,2
3077,第一次听这个歌是班级外出苏州考察他被老师要求唱歌可是他有女朋友还是情不自禁的流了泪,1
3078,烟友酒友一起唱民谣,1
3079,春假一定要去他的家乡成都,2
3080,昨夜的限购令让今夜的我们无法入眠不知道有多少个我在失眠成都我们爱你你还爱我们吗,2
3081,满脑子都是东莞东莞,1
3082,嗯人家更不知道你是老几,1
3083,高考后想去没去成的成都,2
3084,毕业论文和答辩结束之后室友要走了十年没哭过的我在阳台上哭了一个小时眼泪止不住喷一样地往外冒你们发现之后过来陪我一起静静地趴在阳台栏杆上望着熟悉的白沙洲大道望着远方的青菱湖望着我们总是去的园艺街人生中最快乐的那段日子结束了我活了二十年终于懂了什么才是离别,1
3085,我不是成都人但是我爱这首歌这首歌里我听到了家的声音,4
3086,大育才,1
3087,每个人心中都有一座城那儿有着你永远带不走的人你也是那座城唯一留不住的人,1
3088,那个成都姑娘,2
3089,每个人心中都有那么一座城那儿有你永远带不走的人你也许也是那儿唯一没留住的人,1
3090,说真的还是希望成都是一首小众的歌偷偷的哼,4
3091,可是我该怎么办,1
3092,成都没火的时候他推荐给我的压力大的时候他说像去成都过歌词里的生活说好的一起去成都的还没来得及去就分手了忽然成都火了在车里忽然听到这首歌忽然很开心有理由给他发信息了说听到成都想到他了他只是说了句成都是首好歌然后我想不到继续说话的理由这大概是心死的感觉,4
3093,我怎么会莫名其妙的眼泛泪水我是北方人,1
3094,因为一首歌爱上一座城,1
3095,哇你的背景居然是二娃,1
3096,我在玉林这城市,1
3097,莫名的伤感,1
3098,从北京北京到成都成都我听到一种对归属感的诉求那广场那街头终究只是游子梦中的一抹颜色追究当年身临其境的时候又何曾有什么感慨,4
3099,什么时候你也可以在成都的街头亲吻我的额头,4
3100,明天复试人在成都但是好像每个梦想后面都有个巨大的现实不知道为什么听起这首歌没有那么强烈了可能是身在外地的孤独感吧,2
3101,只是你在哪住觉得没有什么特别的,1
